jijum,day,temp,templ,mm,qc,ms,qcp,qcd,qc¿¡,tempcod,tempcop,hpa,esul,hpa2,qcp2,hpa3,hpap,hr1,hr2,hr3,hr4,hr5,hr6,hr7,hr8,hr9,hr10,hr11,hr12,hr13,hr14,hr15,hr16,hr17,hr18,hr19
133,2019-01-06 18:00,1.6,0,,,0.6,,50,,34,0,2.3,-12.6,1019.6,0,1028.3,0,0,,0.02,,,0,0,,,2000,,,-2.9,0,0,-0.4,0.4,1.2,
133,2019-01-06 19:00,0.1,0,,,1.2,,340,,39,0,2.4,-12.2,1020.5,0,1029.3,0,,9,,,,0,0,,,2000,,,-3.4,0,-0.3,-0.4,0.5,1.2,
133,2019-01-06 20:00,-0.9,0,,,1.1,,20,,52,0,3,-9.5,1020.8,0,1029.6,0,,9,,,,0,0,,,1887,,,-3.8,0,-0.4,-0.4,0.4,1.2,
133,2019-01-06 21:00,-1.2,0,,,1.4,,360,,58,0,3.2,-8.4,1020.8,0,1029.6,0,,9,,,,0,0,,,2000,,,-3.9,0,-0.6,-0.4,0.5,1.2,
133,2019-01-06 22:00,-2.1,0,,,1.4,,270,,61,0,3.2,-8.6,1021.2,0,1030.1,0,,9,,,,0,0,,,2000,,,-4.3,0,-0.9,-0.5,0.5,1.2,
133,2019-01-06 23:00,-2.7,0,,,0.2,,0,,62,0,3.1,-8.9,1020.7,0,1029.6,0,,9,,,,0,0,,,1962,,,-4.9,0,-1.2,-0.7,0.5,1.2,
133,2019-01-07 0:00,-3.5,0,,,1.2,,290,,66,0,3.1,-8.9,1020.6,0,1029.5,0,,9,,,,0,0,,,1852,,,-5.1,0,-1.6,-0.8,0.5,1.2,
133,2019-01-07 1:00,-4.4,0,,,0.7,,270,,69,0,3,-9.2,1020.7,0,1029.6,0,,9,,,,0,0,,,1775,,,-5.8,0,-2,-0.9,0.5,1.2,
133,2019-01-07 2:00,-5.2,0,,,0.4,,0,,70,0,2.9,-9.8,1020.9,0,1029.9,0,,9,,,,0,0,,,1676,,,-6.5,0,-2.5,-1.1,0.4,1.2,
133,2019-01-07 3:00,-5.5,0,,,0.3,,0,,74,0,3,-9.4,1021,0,1030,0,,9,,,,0,0,,,1596,,,-6.9,0,-2.8,-1.3,0.5,1.2,
133,2019-01-07 4:00,-5.6,0,,,0.9,,340,,77,0,3.1,-8.9,1021,0,1030,0,,9,,,,0,0,,,1555,,,-6.9,0,-3,-1.5,0.4,1.2,
133,2019-01-07 5:00,-6.2,0,,,0.7,,290,,79,0,3,-9.2,1020.9,0,1029.9,0,,9,,,,0,0,,,1523,,,-7,0,-3.1,-1.5,0.4,1.3,
133,2019-01-07 6:00,-6.5,0,,,0.5,,290,,80,0,3,-9.3,1020.6,0,1029.6,0,,9,,,,0,0,,,1283,,,-7.3,0,-3.3,-1.6,0.4,1.2,
133,2019-01-07 7:00,-6.7,0,,,0.8,,340,,82,0,3,-9.2,1021.2,0,1030.2,0,,9,,,,0,0,,,1339,,,-7.4,0,-3.3,-1.7,0.4,1.2,
133,2019-01-07 8:00,-6.9,0,,,0.7,,320,,83,0,3,-9.3,1021.1,0,1030.1,0,0,,0,,,0,0,,,1042,,,-7.2,0,-3.4,-1.8,0.4,1.2,
133,2019-01-07 9:00,-6,0,,,0.3,,0,,81,0,3.2,-8.7,1021.6,0,1030.6,0,0.5,,0.26,,,0,0,,,1186,,,-4.9,0,-3,-1.8,0.3,1.2,
133,2019-01-07 10:00,-3.1,0,,,0.6,,250,,74,0,3.6,-7,1021.9,0,1030.8,0,1,,0.81,,,0,0,,,1142,,,-0.7,0,-1.5,-1.5,0.4,1.2,
133,2019-01-07 11:00,-0.2,0,,,0.7,,200,,65,0,3.9,-5.9,1021.9,0,1030.7,0,1,,1.33,,,0,0,,,1311,,,3.1,0,-0.4,-1.2,0.4,1.2,
133,2019-01-07 12:00,2.4,0,,,1.3,,340,,53,0,3.8,-6.2,1020.7,0,1029.4,0,1,,1.68,,,0,0,,,1260,,,6.5,0,0.3,-0.8,0.4,1.2,
133,2019-01-07 13:00,3.6,0,,,2.1,,340,,50,0,4,-5.8,1019.5,0,1028.2,0,1,,1.88,,,1,1,Sc,12,1153,,,8.4,0,1,-0.6,0.4,1.2,
133,2019-01-07 14:00,4.6,0,,,1.8,,340,,48,0,4.1,-5.4,1018.9,0,1027.5,0,1,,1.73,,,3,0,Ci,,1087,,,8.1,0,1.5,-0.5,0.4,1.2,
133,2019-01-07 15:00,5.2,0,,,1.9,,360,,45,0,4,-5.7,1019.1,0,1027.7,0,1,,1.45,,,5,0,Ci,,1038,,,7.5,0,1.5,-0.4,0.4,1.2,
133,2019-01-07 16:00,5,0,,,2.6,,320,,45,0,3.9,-5.9,1019.1,0,1027.7,0,0.9,,0.9,,,8,0,Ci,,1087,,,4.7,0,1.1,-0.4,0.4,1.2,
133,2019-01-07 17:00,3.8,0,,,2.1,,320,,50,0,4,-5.6,1019.1,0,1027.7,0,0.5,,0.36,,,7,0,Ci,,961,,40,-0.3,0,0.2,-0.4,0.4,1.2,
133,2019-01-07 18:00,2.7,0,,,1.4,,360,,55,0,4.1,-5.4,1018.7,0,1027.4,0,0,,0.03,,,8,0,Ci,,665,,40,-1,0,-0.1,-0.4,0.4,1.2,
133,2019-01-07 19:00,1.6,0,,,1.7,,340,,61,0,4.2,-5.1,1019.3,0,1028,0,,9,,,,8,4,,53,726,,40,-1.5,0,-0.1,-0.4,0.4,1.2,
133,2019-01-07 20:00,1.1,0,,,1.9,,340,,66,0,4.4,-4.5,1019.2,0,1027.9,0,,9,,,,7,0,,,657,,40,-2.1,0,-0.2,-0.4,0.4,1.2,
133,2019-01-07 21:00,0,0,,,0,,0,,69,0,4.2,-5,1019.2,0,1028,0,,9,,,,8,0,Ci,,637,,40,-2.9,0,-0.2,-0.4,0.4,1.2,
133,2019-01-07 22:00,-0.4,0,,,0.9,,270,,72,0,4.3,-4.8,1019.3,0,1028.1,0,,9,,,,6,0,,,558,,40,-3.1,0,-0.4,-0.3,0.5,1.2,
133,2019-01-07 23:00,-1.1,0,,,0.9,,270,,75,0,4.2,-4.9,1019.5,0,1028.3,0,,9,,,,8,6,,49,523,,40,-3.1,0,-0.4,-0.4,0.5,1.2,
133,2019-01-08 0:00,-1.6,0,,,0.7,,270,,76,0,4.2,-5.2,1019.3,0,1028.1,0,,9,,,,8,4,AcCi,48,493,,40,-3.5,0,-0.6,-0.4,0.5,1.2,
133,2019-01-08 1:00,-2.1,0,,,0.1,,0,,78,0,4.1,-5.4,1019.1,0,1028,0,,9,,,,7,7,,47,459,,40,-3.7,0,-0.8,-0.4,0.5,1.2,
133,2019-01-08 2:00,-2.4,0,,,0.4,,0,,80,0,4.1,-5.3,1019.3,0,1028.2,0,,9,,,,8,6,,48,449,,4019,-3.8,0,-1,-0.6,0.5,1.2,
133,2019-01-08 3:00,-2.6,0,,,0.5,,320,,82,0,4.2,-5.2,1019.4,0,1028.3,0,,9,,,,4,0,Ci,,429,,19,-4.5,0,-1.2,-0.6,0.4,1.1,
133,2019-01-08 4:00,-3.3,0,,,0.3,,0,,81,0,3.9,-6.1,1019.6,0,1028.5,0,,9,,,,6,0,Ci,,398,,19,-5.1,0,-1.3,-0.7,0.5,1.2,
133,2019-01-08 5:00,-3.7,0,,,0.1,,0,,85,0,4,-5.8,1019.3,0,1028.2,0,,9,,,,4,0,Ci,,369,,19,-5.4,0,-1.9,-0.9,0.5,1.2,
133,2019-01-08 6:00,-3.7,0,,,1.3,,340,,87,0,4.1,-5.5,1019.7,0,1028.6,0,,9,,,,6,0,Ci,,328,,19,-5.1,0,-2,-0.9,0.5,1.2,
133,2019-01-08 7:00,-3.9,0,,,1.7,,340,,76,0,3.5,-7.5,1020.1,0,1029,0,,9,,,,5,3,ScCi,10,905,,19,-5.6,0,-2.2,-1,0.5,1.2,
133,2019-01-08 8:00,-4.4,0,,,0.8,,200,,65,0,2.9,-10,1020.1,0,1029,0,0,,0,,,0,0,,,1588,,,-6.5,0,-2.6,-1.2,0.4,1.2,
133,2019-01-08 9:00,-3.1,0,,,0.2,,0,,64,0,3.1,-8.9,1020.2,0,1029.1,0,0.9,,0.33,,,0,0,,,1289,,,-4.2,0,-2.4,-1.2,0.5,1.2,
133,2019-01-08 10:00,-0.7,0,,,1.4,,320,,45,0,2.6,-11.1,1020.6,0,1029.4,0,1,,0.89,,,2,0,Ci,,2000,,,-0.1,0,-1,-1,0.5,1.2,
133,2019-01-08 11:00,0.5,0,,,1.3,,320,,44,0,2.8,-10.3,1020.5,0,1029.3,0,0.8,,1.03,,,2,2,Sc,11,2000,,,2.8,0,-0.4,-0.8,0.5,1.2,
133,2019-01-08 12:00,1.7,0,,,2.1,,290,,45,0,3.1,-8.9,1019.7,0,1028.4,0,1,,1.86,,,0,0,,,1925,,,6,0,0.3,-0.7,0.4,1.2,
133,2019-01-08 13:00,2.7,0,,,2.6,,340,,42,0,3.1,-8.9,1019.1,0,1027.8,0,1,,1.99,,,1,1,Sc,10,1863,,,8.2,0,1,-0.5,0.5,1.2,
133,2019-01-08 14:00,3.5,0,,,3,,320,,35,0,2.8,-10.5,1018.3,0,1026.9,0,1,,1.92,,,0,0,,,2000,,,8.1,0,1.3,-0.4,0.5,1.2,
133,2019-01-08 15:00,3.3,0,,,3.6,,320,,26,0,2,-14.4,1019,0,1027.7,0,1,,1.53,,,2,0,Ci,,2000,,,4.7,0,1.1,-0.4,0.5,1.2,
133,2019-01-08 16:00,2.5,0,,,2.9,,320,,22,0,1.6,-17.1,1019.5,0,1028.2,0,1,,1.01,,,2,0,Ci,,2000,,,2.4,0,0.4,-0.3,0.5,1.2,
133,2019-01-08 17:00,0.5,0,,,4.2,,340,,31,0,2,-14.7,1020.3,0,1029.1,0,0.8,,0.42,,,1,0,Ci,,2000,,,-1.7,0,-0.1,-0.4,0.5,1.2,
133,2019-01-08 18:00,-1,0,,,1.7,,340,,39,0,2.2,-13.2,1021,0,1029.8,0,0,,0.02,,,1,1,Sc,10,2000,,,-3.2,0,-0.2,-0.3,0.5,1.2,
133,2019-01-08 19:00,-1.8,0,,,1.6,,290,,46,0,2.5,-11.9,1021.1,0,1030,0,,9,,,,0,0,,,2000,,,-3.7,0,-0.3,-0.4,0.5,1.2,
133,2019-01-08 20:00,-1.8,0,,,2,,290,,52,0,2.8,-10.3,1021,0,1029.9,0,,9,,,,0,0,,,1987,,,-3.8,0,-0.6,-0.3,0.5,1.2,
133,2019-01-08 21:00,-1.8,0,,,3,,320,,49,0,2.6,-11.1,1021.5,0,1030.4,0,,9,,,,2,2,Sc,12,1926,,,-3.8,0,-0.7,-0.4,0.5,1.2,
133,2019-01-08 22:00,-2.5,0,,,3.6,,340,,51,0,2.6,-11.2,1022.5,0,1031.4,0,,9,,,,9,4,,14,2000,,,-4.1,0,-0.9,-0.5,0.5,1.2,
133,2019-01-08 23:00,-3.9,0,,,2.7,,340,,50,0,2.3,-12.8,1023.5,0,1032.5,0,,9,,,,5,0,,,2000,,,-4.9,0,-1.3,-0.6,0.5,1.2,
133,2019-01-09 0:00,-5,0,,,1.8,,340,,41,0,1.7,-16.2,1023.8,0,1032.8,0,,9,,,,7,0,Ci,,2000,,,-5.8,0,-1.7,-0.7,0.5,1.2,
133,2019-01-09 1:00,-5.7,0,,,1.9,,340,,41,0,1.6,-16.8,1024.5,0,1033.5,0,,9,,,,10,1,,75,2000,,,-6,0,-2.2,-0.9,0.5,1.2,
133,2019-01-09 2:00,-6,0,,,2,,340,,40,0,1.6,-17.4,1025.3,0,1034.3,0,,9,,,,8,4,,72,2000,,,-6.5,0,-2.5,-1.1,0.5,1.2,
133,2019-01-09 3:00,-6.4,0,,,1.2,,360,,41,0,1.6,-17.5,1025.6,0,1034.7,0,,9,,,,8,0,Ci,,2000,,,-6.6,0,-2.8,-1.2,0.5,1.2,
133,2019-01-09 4:00,-7,0,,,0.6,,340,,43,0,1.6,-17.4,1026.4,0,1035.5,0,,9,,,,8,0,Ci,,2000,,,-6.9,0,-2.9,-1.4,0.5,1.2,
133,2019-01-09 5:00,-7.7,0,,,0.6,,340,,45,0,1.5,-17.6,1026.9,0,1036,0,,9,,,,5,0,Ci,,2000,,,-8.1,0,-3.3,-1.5,0.5,1.2,
133,2019-01-09 6:00,-8.1,0,,,0.4,,0,,47,0,1.6,-17.4,1027.1,0,1036.2,0,,9,,,,0,0,,,2000,,,-9,0,-3.8,-1.7,0.5,1.2,
133,2019-01-09 7:00,-8.3,0,,,0.5,,360,,52,0,1.7,-16.4,1027,0,1036.1,0,,9,,,,4,0,Ci,,2000,,,-9.2,0,-4,-1.8,0.4,1.2,
133,2019-01-09 8:00,-8.5,0,,,1.2,,290,,56,0,1.8,-15.7,1027,0,1036.1,0,0,,0.01,,,3,0,Ci,,2000,,,-8.7,0,-4,-1.9,0.4,1.2,
133,2019-01-09 9:00,-7,0,,,0.6,,360,,51,0,1.8,-15.4,1027.3,0,1036.4,0,1,,0.4,,,2,0,Ci,,1920,,,-5.6,0,-3.5,-2,0.4,1.2,
133,2019-01-09 10:00,-4.3,0,,,1.4,,20,,44,0,2,-14.7,1027.1,0,1036.1,0,1,,1.02,,,2,0,Ci,,2000,,,-0.4,0,-1.8,-1.6,0.3,1.2,
133,2019-01-09 11:00,-2.3,0,,,0.8,,50,,44,0,2.3,-12.9,1026.6,0,1035.5,0,1,,1.44,,,3,0,Ci,,2000,,,3.6,0,-0.6,-1.3,0.3,1.2,
133,2019-01-09 12:00,-0.7,0,,,1.4,,160,,36,0,2.1,-13.9,1026,0,1034.9,0,1,,1.63,,,6,0,Ci,,2000,,,4.9,0,0,-1,0.4,1.1,
133,2019-01-09 13:00,-0.7,0,,,1.1,,200,,34,0,2,-14.6,1024.9,0,1033.8,0,0.5,,1.27,,,8,4,AcCi,35,2000,,,5,0,0.2,-0.8,0.4,1.1,
133,2019-01-09 14:00,0.8,0,,,0.6,,90,,31,0,2,-14.4,1023.7,0,1032.5,0,0.5,,1.42,,,8,0,Ci,,2000,,,7,0,0.7,-0.6,0.4,1.1,
133,2019-01-09 15:00,1.9,0,,,0.5,,50,,28,0,2,-14.7,1023.6,0,1032.4,0,1,,1.37,,,4,0,Ci,,2000,,,6.7,0,1.1,-0.5,0.4,1.1,
133,2019-01-09 16:00,2,0,,,1.5,,90,,31,0,2.2,-13.3,1023.3,0,1032,0,0.8,,0.94,,,8,0,Ci,,2000,,,3.8,0,0.8,-0.4,0.4,1.1,
133,2019-01-09 17:00,0.7,0,,,1,,20,,31,0,2,-14.5,1022.8,0,1031.6,0,0.1,,0.31,,,4,0,Ci,,1962,,,-1.9,0,-0.1,-0.4,0.4,1.1,
133,2019-01-09 18:00,-0.7,0,,,1.4,,320,,35,0,2,-14.2,1022.9,0,1031.7,0,0,,0.03,,,2,0,Ci,,2000,,,-3.5,0,-0.3,-0.4,0.4,1.1,
133,2019-01-09 19:00,-1.6,0,,,1.1,,340,,39,0,2.1,-13.7,1022.3,0,1031.2,0,,9,,,,10,5,,68,2000,,,-3.8,0,-0.4,-0.4,0.4,1.1,
133,2019-01-09 20:00,-2.1,0,,,0.3,,0,,43,0,2.3,-13,1022.1,0,1031,0,,9,,,,5,0,,,2000,,,-4.5,0,-0.6,-0.4,0.4,1.2,
133,2019-01-09 21:00,-3,0,,,0.5,,140,,45,0,2.2,-13.2,1022,0,1030.9,0,,9,,,,3,0,Ci,,1830,,,-4.9,0,-0.8,-0.5,0.4,1.2,
133,2019-01-09 22:00,-3.2,0,,,0.9,,320,,49,0,2.4,-12.4,1022.4,0,1031.3,0,,9,,,,10,7,,59,1852,,,-4.2,0,-1,-0.6,0.4,1.2,
133,2019-01-09 23:00,-3,0,,,0.5,,50,,51,0,2.5,-11.7,1021.3,0,1030.2,0,,9,,,,10,8,,43,1735,,,-3.5,0,-1,-0.6,0.4,1.2,
133,2019-01-10 0:00,-3.1,0,,,0.7,,320,,52,0,2.5,-11.5,1020.7,0,1029.6,0,,9,,,,8,0,Ci,,1863,,,-3.3,0,-1.1,-0.7,0.4,1.1,
133,2019-01-10 1:00,-3,0,,,0.3,,0,,53,0,2.6,-11.2,1020.2,0,1029.1,0,,9,,,,10,3,,40,1649,,,-3,0,-1.2,-0.8,0.5,1.2,
133,2019-01-10 2:00,-3,0,,,0.3,,0,,52,0,2.6,-11.4,1020.3,0,1029.2,0,,9,,,,10,4,,35,1547,,,-3.2,0,-1.3,-0.8,0.5,1.2,
133,2019-01-10 3:00,-2.9,0,,,0.3,,0,,47,0,2.3,-12.6,1020.3,0,1029.2,0,,9,,,,10,10,As,32,1764,,,-2.8,0,-1.2,-0.8,0.4,1.1,
133,2019-01-10 4:00,-2.9,0,,,0.2,,0,,48,0,2.4,-12.4,1019.4,0,1028.3,0,,9,,,,10,10,As,29,1797,,,-2.6,0,-1.1,-0.8,0.4,1.2,
133,2019-01-10 5:00,-2.8,0,,,0.7,,360,,52,0,2.6,-11.3,1019.4,0,1028.3,0,,9,,,,8,8,Ac,35,1696,,,-2.9,0,-1.1,-0.8,0.4,1.2,
133,2019-01-10 6:00,-2.8,0,,,0.4,,0,,49,0,2.4,-12,1018.8,0,1027.7,0,,9,,,,8,8,Ac,35,1564,,,-2.7,0,-1.1,-0.8,0.5,1.2,
133,2019-01-10 7:00,-2.6,0,,,0.2,,0,,49,0,2.5,-11.8,1019,0,1027.9,0,,9,,,,9,9,Ac,35,1428,,,-2.6,0,-1.1,-0.8,0.5,1.2,
133,2019-01-10 8:00,-2.6,0,,,0.4,,0,,51,0,2.6,-11.3,1018.6,0,1027.5,0,0,,0,,,9,9,Ac,21,1547,,,-2.5,0,-1,-0.8,0.4,1.2,
133,2019-01-10 9:00,-2,0,,,0.5,,360,,51,0,2.7,-10.8,1018.8,0,1027.6,0,0,,0.19,,,9,5,ScAc,19,1563,,,-0.2,0,-0.8,-0.7,0.4,1.2,
133,2019-01-10 10:00,-1,0,,,0.5,,20,,43,0,2.4,-12,1019.1,0,1027.9,0,0,,0.49,,,9,5,ScAc,15,1613,,,1.9,0,-0.4,-0.6,0.4,1.2,
133,2019-01-10 11:00,0.2,0,,,0.8,,230,,40,0,2.5,-11.8,1019.1,0,1027.9,0,0,,0.66,,,9,9,Sc,15,1571,,,3.9,0,0,-0.5,0.5,1.2,
133,2019-01-10 12:00,1.3,0,,,0.7,,340,,43,0,2.9,-9.9,1018.2,0,1026.9,0,0,,1.01,,,9,9,Sc,12,1877,,,6.1,0,0.3,-0.4,0.4,1.2,
133,2019-01-10 13:00,1.7,0,,,0.5,,20,,46,0,3.2,-8.7,1017.1,0,1025.8,0,0,,0.63,,,9,9,Sc,10,2000,,,4,0,0.4,-0.4,0.4,1.2,
133,2019-01-10 14:00,1.7,0,,,0.7,,340,,50,0,3.5,-7.6,1016.8,0,1025.5,0,0,,0.43,,,10,6,ScAs,8,2000,,,2.5,0,0.3,-0.4,0.4,1.2,
133,2019-01-10 15:00,1.9,0,,,0.7,,270,,56,0,3.9,-5.9,1017,0,1025.7,0,0,,0.32,,,10,5,ScAs,8,2000,,,2.2,0,0.4,-0.3,0.5,1.2,
133,2019-01-10 16:00,1.7,0,,,1.6,,340,,64,0,4.4,-4.3,1017.3,0,1026,0,0,,0.18,,,10,5,ScAs,8,1866,,,1.1,0,0.2,-0.3,0.5,1.2,
133,2019-01-10 17:00,1.3,0,,,1.2,,360,,64,0,4.3,-4.7,1017.4,0,1026.1,0,0,,0.1,,,10,9,ScAs,8,1571,,,0.2,0,0.1,-0.3,0.5,1.2,
133,2019-01-10 18:00,0.4,0,,,1.6,,320,,66,0,4.2,-5.2,1017.7,0,1026.5,0,0,,0.01,,,9,9,Sc,7,1764,,,-1.1,0,0,-0.3,0.5,1.2,
133,2019-01-10 19:00,-0.1,0,,,0.6,,320,,67,0,4.1,-5.5,1019,0,1027.8,0,,9,,,,10,6,,7,1640,,,-3.2,0,-0.3,-0.3,0.5,1.2,
133,2019-01-10 20:00,-0.9,0,,,0.6,,320,,71,0,4.1,-5.5,1018.6,0,1027.4,0,,9,,,,0,0,,,1428,,,-3.6,0,-0.3,-0.4,0.5,1.2,
133,2019-01-10 21:00,-1.6,0,,,0.7,,320,,74,0,4,-5.6,1018.3,0,1027.1,0,,9,,,,0,0,,,1310,,,-3.8,0,-0.4,-0.3,0.5,1.2,
133,2019-01-10 22:00,-2.2,0,,,0.6,,340,,77,0,4,-5.6,1018,0,1026.8,0,,9,,,,0,0,,,1245,,,-4.4,0,-0.8,-0.3,0.5,1.2,
133,2019-01-10 23:00,-2.8,0,,,0.7,,320,,80,0,4,-5.7,1018.3,0,1027.2,0,,9,,,,2,0,,,1128,,,-4.9,0,-1,-0.4,0.5,1.2,
133,2019-01-11 0:00,-3,0,,,0.2,,0,,80,0,3.9,-5.9,1018.1,0,1027,0,,9,,,,7,7,Sc,10,1129,,,-3.8,0,-1.1,-0.5,0.5,1.2,
133,2019-01-11 1:00,-2.5,0,,,0.8,,320,,80,0,4.1,-5.4,1018.8,0,1027.7,0,,9,,,,0,0,,,1075,,,-2.7,0,-1,-0.5,0.5,1.2,
133,2019-01-11 2:00,-2.1,0,,,0.6,,340,,79,0,4.2,-5.2,1018.7,0,1027.5,0,,9,,,,0,0,,,1064,,,-2.3,0,-0.8,-0.5,0.5,1.2,
133,2019-01-11 3:00,-1.7,0,,,0.6,,340,,78,0,4.2,-5,1018.8,0,1027.6,0,,9,,,,8,8,Sc,11,1045,,,-2.1,0,-0.8,-0.5,0.5,1.2,
133,2019-01-11 4:00,-1.6,0,,,1.4,,270,,79,0,4.3,-4.7,1018,0,1026.8,0,,9,,,,8,8,Sc,10,1064,,,-1.9,0,-0.7,-0.5,0.5,1.2,
133,2019-01-11 5:00,-1.5,0,,,0.6,,90,,78,0,4.3,-4.8,1018.2,0,1027,0,,9,,,,7,7,Sc,10,1025,,,-1.8,0,-0.7,-0.5,0.5,1.2,
133,2019-01-11 6:00,-1.2,0,,,0.7,,320,,77,0,4.3,-4.7,1018.2,0,1027,0,,9,,,,6,6,Sc,10,937,,19,-1.7,0,-0.7,-0.5,0.5,1.2,
133,2019-01-11 7:00,-1.1,0,,,0.3,,0,,77,0,4.3,-4.6,1018.8,0,1027.6,0,,9,,,,9,9,Sc,10,971,,19,-1.5,0,-0.6,-0.5,0.5,1.2,
133,2019-01-11 8:00,-0.6,0,,,0.6,,340,,77,0,4.5,-4.1,1018.7,0,1027.5,0,0,,0,,,9,9,Sc,9,910,,19,-1.2,0,-0.5,-0.5,0.5,1.2,
133,2019-01-11 9:00,-0.2,0,,,0.6,,70,,76,0,4.6,-3.9,1018.8,0,1027.6,0,0,,0.09,,,8,8,Sc,9,860,,19,-0.2,0,-0.4,-0.5,0.5,1.2,
133,2019-01-11 10:00,0.7,0,,,0.5,,90,,73,0,4.7,-3.5,1018.9,0,1027.7,0,0,,0.34,,,9,9,Sc,9,735,,19,1.9,0,-0.2,-0.4,0.6,1.2,
133,2019-01-11 11:00,2.3,0,,,0.8,,340,,68,0,4.9,-3,1018.8,0,1027.5,0,0.1,,0.84,,,7,7,Sc,10,686,,4019,4.7,0,0.2,-0.3,0.5,1.2,
133,2019-01-11 12:00,4.7,0,,,0.8,,160,,58,0,5,-2.8,1018.6,0,1027.2,0,1,,1.64,,,3,3,Sc,10,662,,40,9.2,0,1.2,-0.3,0.5,1.2,
133,2019-01-11 13:00,6.5,0,,,1.4,,160,,53,0,5.1,-2.4,1017.1,0,1025.6,0,1,,1.86,,,1,1,Sc,10,769,,40,11.8,0,2.6,-0.2,0.5,1.2,
133,2019-01-11 14:00,7,0,,,1.3,,50,,49,0,4.9,-3,1015.5,0,1024,0,1,,1.84,,,0,0,,,862,,40,12.4,0,2.9,-0.2,0.6,1.2,
133,2019-01-11 15:00,8,0,,,1.1,,340,,45,0,4.8,-3.2,1015.4,0,1023.9,0,1,,1.57,,,0,0,,,958,,40,10.8,0,2.5,-0.2,0.5,1.2,
133,2019-01-11 16:00,7.4,0,,,1.1,,340,,45,0,4.6,-3.7,1015.1,0,1023.6,0,0.7,,0.9,,,0,0,,,970,,40,6,0,1.7,-0.2,0.5,1.3,
133,2019-01-11 17:00,6.3,0,,,1.2,,340,,51,0,4.9,-3.1,1014.7,0,1023.2,0,0,,0.26,,,6,6,Ac,46,625,,40,2,0,1,-0.2,0.6,1.2,
133,2019-01-11 18:00,4.9,0,,,0.6,,340,,55,0,4.8,-3.4,1015.5,0,1024.1,0,0,,0.01,,,9,9,Ac,34,555,,40,-0.4,0,0.2,-0.3,0.6,1.2,
133,2019-01-11 19:00,4.5,0,,,0.7,,340,,57,0,4.8,-3.2,1015.5,0,1024.1,0,,9,,,,10,6,,32,549,,40,-0.3,0,0,-0.3,0.5,1.2,
133,2019-01-11 20:00,4.5,0,,,0.6,,340,,56,0,4.7,-3.5,1015.3,0,1023.9,0,,9,,,,10,9,,30,552,,40,0,0,0.2,-0.2,0.5,1.2,
133,2019-01-11 21:00,4.2,0,,,0.6,,70,,57,0,4.7,-3.5,1014.4,0,1023,0,,9,,,,8,8,Ac,26,527,,40,-0.2,0,0.1,-0.2,0.6,1.2,
133,2019-01-11 22:00,4,0,,,0.4,,0,,58,0,4.7,-3.5,1014,0,1022.6,0,,9,,,,10,9,,27,515,,40,0,0,0.1,-0.1,0.5,1.2,
133,2019-01-11 23:00,3.8,0,,,0.8,,320,,60,0,4.8,-3.2,1014,0,1022.6,0,,9,,,,10,10,,25,505,,40,0.2,0,0.3,-0.2,0.6,1.2,
133,2019-01-12 0:00,3.5,0,,,0.5,,20,,62,0,4.9,-3.1,1013.6,0,1022.2,0,,9,,,,10,10,As,23,503,,40,0.1,0,0.2,-0.2,0.6,1.2,
133,2019-01-12 1:00,3.3,0,,,0.5,,290,,62,0,4.8,-3.2,1013.4,0,1022,0,,9,,,,9,9,,23,495,,40,0,0,0.2,-0.2,0.6,1.2,
133,2019-01-12 2:00,3.1,0,,,0.6,,160,,63,0,4.8,-3.2,1014.1,0,1022.7,0,,9,,,,10,8,,23,483,,40,-0.2,0,0.1,-0.2,0.6,1.2,
133,2019-01-12 3:00,3.7,0,0,0,3.6,,200,,66,0,5.3,-2,1014.7,0,1023.3,0,,9,,,,10,6,ScAs,9,426,,4001,0.4,0,0.2,-0.2,0.6,1.2,
133,2019-01-12 4:00,2.9,0,,9,1,,180,,83,0,6.2,0.2,1014.3,0,1022.9,0,,9,,,,10,6,StNs,7,214,,401901,0.2,0,0.2,-0.2,0.6,1.2,
133,2019-01-12 5:00,2.3,0,,9,0.9,,90,,88,0,6.3,0.5,1014,0,1022.7,0,,9,,,,10,7,StNs,5,114,,1901,0,0,0.2,-0.2,0.6,1.2,
133,2019-01-12 6:00,2,0,0.4,0,0.2,,0,,91,0,6.4,0.6,1014.2,0,1022.9,0,,9,,,,10,8,StNs,9,82,,191601,-0.1,0,0.1,-0.2,0.6,1.2,
133,2019-01-12 7:00,1.9,0,,9,0.4,,0,,92,0,6.4,0.7,1014.5,0,1023.2,0,,9,,,,10,7,StNs,3,57,,1601,-0.2,0,0.1,-0.2,0.6,1.2,
133,2019-01-12 8:00,1.8,0,,9,0.4,,0,,93,0,6.4,0.7,1014.5,0,1023.2,0,0,,0,,,10,10,St,2,85,,1601,-0.1,0,0.1,-0.2,0.6,1.2,
133,2019-01-12 9:00,2,0,0.1,0,0.5,,270,,94,0,6.6,1.1,1014.7,0,1023.4,0,0,,0.06,,,10,10,St,2,108,,1916,0.9,0,0.2,-0.2,0.6,1.2,
133,2019-01-12 10:00,2.7,0,,9,0.1,,0,,93,0,6.9,1.6,1014.9,0,1023.6,0,0,,0.33,,,7,7,Sc,2,105,,19,3.5,0,0.8,-0.2,0.6,1.2,
